,day,is_member,start_station_code,index,Code,name,latitude_x,longitude_x,year_x,trip_c,emplacement_pk_start,pk,FID,latitude_y,longitude_y,year_y,X_x,Y_x,cluster,X_y,Y_y,X_mean,Y_mean
1081,199,10099.0,11509.0,7076,7076.0,Tupper / du Fort,45.49122961531575,-73.58078241348267,2019,11509,,,540,45.49122962,-73.58078241,2019,298486,5039040,326,298486.0,5039040.0,298486.0,5039040.0
1082,202,,,378,,Tupper / du Fort,45.49123,-73.580782,2022,18094,18094.0,378.0,848,45.49123,-73.580782,2022,298486,5039040,326,298486.0,5039040.0,298486.0,5039040.0
1083,196,5102.0,7160.0,7077,7077.0,Jean Langlois / Fullum,45.526499983000186,-73.54575277422555,2019,7160,,,541,45.52649998,-73.54575277,2019,301226,5042950,270,301226.0,5042950.0,301226.0,5042950.0
1084,202,,,292,,Jean Langlois / Fullum,45.5265,-73.545753,2022,8818,8818.0,292.0,772,45.5265,-73.545753,2022,301226,5042950,270,301226.0,5042950.0,301226.0,5042950.0
1085,199,3906.0,4476.0,7078,7078.0,Hochelaga / Chapleau,45.53445294687473,-73.55965197086334,2019,4476,,,542,45.53445295,-73.55965197,2019,300141,5043840,730,300141.0,5043840.0,300141.0,5043840.0
1086,202,,,303,,Hochelaga / Chapleau,45.534453,-73.559652,2022,7607,7607.0,303.0,781,45.534453,-73.559652,2022,300141,5043840,730,300141.0,5043840.0,300141.0,5043840.0
1087,188,4955.0,5781.0,7079,7079.0,Notre-Dame / Gauvin,45.50010529681542,-73.56019914150238,2019,5781,,,543,45.5001053,-73.56019914,2019,300095,5040020,364,300095.0,5040020.0,300095.0,5040020.0
1088,202,,,387,,Notre-Dame / Gauvin,45.500105,-73.560199,2022,7783,7783.0,387.0,856,45.500105,-73.560199,2022,300095,5040020,364,300095.0,5040020.0,300095.0,5040020.0
1089,166,9654.0,11177.0,7080,7080.0,du President-Kennedy / Union,45.50501114975704,-73.57202768325806,2019,11177,,,544,45.50501115,-73.57202768,2019,299172,5040570,449,299172.0,5040570.0,299172.0,5040570.0
1090,198,,,400,,du President-Kennedy / Union,45.505011,-73.572028,2022,14123,14123.0,400.0,866,45.505011,-73.572028,2022,299172,5040570,449,299172.0,5040570.0,299172.0,5040570.0
1091,166,7981.0,10238.0,7081,7081.0,St-Denis / de Maisonneuve,45.514384629068346,-73.56173202395439,2019,10238,,,545,45.51438463,-73.56173202,2019,299977,5041610,795,299977.0,5041610.0,299977.0,5041610.0
1092,199,10119.0,12296.0,7082,7082.0,Métro Lionel-Groulx (Atwater / Lionel-Groulx),45.4829412691004,-73.57974171638489,2019,12296,,,546,45.48294127,-73.57974172,2019,298566,5038120,48,298567.5,5038155.0,298567.5,5038155.0
1093,202,,,1137,,Métro Lionel-Groulx (St-Jacques / Atwater),45.4836285,-73.5797026,2022,16019,16019.0,1137.0,1317,45.4836285,-73.5797026,2022,298569,5038190,48,298567.5,5038155.0,298567.5,5038155.0
1094,186,8141.0,9646.0,7083,7083.0,Parc de Bullion (de Bullion / Prince-Arthur),45.515604257816335,-73.57213497161865,2019,9646,,,547,45.51560426,-73.57213497,2019,299164,5041750,95,299164.0,5041750.0,299164.0,5041750.0
1095,202,,,333,,Parc de Bullion (de Bullion / Prince-Arthur),45.515604,-73.572135,2022,14870,14870.0,333.0,808,45.515604,-73.572135,2022,299164,5041750,95,299164.0,5041750.0,299164.0,5041750.0
1096,172,9194.0,11843.0,7084,7084.0,McTavish / Sherbrooke,45.502812816508936,-73.57602417469025,2019,11843,,,548,45.50281282,-73.57602417,2019,298859,5040320,294,298859.0,5040320.0,298859.0,5040320.0
1097,202,,,398,,McTavish / Sherbrooke,45.502813,-73.576024,2022,40231,40231.0,398.0,865,45.502813,-73.576024,2022,298859,5040320,294,298859.0,5040320.0,298859.0,5040320.0
1098,32,24.0,51.0,7085,7085.0,de la Grande-Allée / Ste-Catherine,45.63137963655471,-73.50685738027096,2019,51,,,549,45.63137964,-73.50685738,2019,304265,5054610,11,304222.0,5054620.0,304222.0,5054620.0
1099,63,,,1202,,Parc des Vétérans (des Vétérans / Broadway),45.6315812,-73.5079604,2022,100,100.0,1202.0,1377,45.6315812,-73.5079604,2022,304179,5054630,11,304222.0,5054620.0,304222.0,5054620.0
1100,76,101.0,189.0,7086,7086.0,Parc de l'Hôtel-de-Ville (Dubé / Laurendeau),45.63065034476232,-73.49499464035034,2019,189,,,550,45.63065034,-73.49499464,2019,305190,5054530,186,305188.5,5054540.0,305188.5,5054540.0
1101,67,,,1201,,Parc de l'Hôtel-de-Ville (Laurendeau / Ste-Julie),45.6308738,-73.4950389,2022,155,155.0,1201.0,1376,45.6308738,-73.4950389,2022,305187,5054550,186,305188.5,5054540.0,305188.5,5054540.0
1102,122,178.0,268.0,7087,7087.0,St-Jean-Baptiste / René-Lévesque,45.64155705644063,-73.50037515163422,2019,268,,,551,45.64155706,-73.50037515,2019,304771,5055740,202,304771.0,5055740.0,304771.0,5055740.0
1103,193,,,699,,St-Jean-Baptiste / René-Lévesque,45.641557,-73.500375,2022,749,749.0,699.0,1103,45.641557,-73.500375,2022,304771,5055740,202,304771.0,5055740.0,304771.0,5055740.0
1104,78,86.0,165.0,7088,7088.0,du Tricentenaire / de Montigny,45.65140583915357,-73.50041270256041,2019,165,,,552,45.65140584,-73.5004127,2019,304768,5056830,140,304768.0,5056830.0,304768.0,5056830.0
1105,151,,,922,,Aréna Rodrigue-Gilbert (du Tricentenaire / de Montigny),45.6514058,-73.5004127,2022,449,449.0,922.0,1186,45.6514058,-73.5004127,2022,304768,5056830,140,304768.0,5056830.0,304768.0,5056830.0
1106,41,28.0,88.0,7089,7089.0,du Tricentenaire / Prince-Albert,45.64954588445726,-73.49191546440125,2019,88,,,553,45.64954588,-73.49191546,2019,305430,5056630,278,305430.0,5056630.0,305430.0,5056630.0
1107,166,,,701,,du Tricentenaire / Prince-Albert,45.649546,-73.491916,2022,604,604.0,701.0,1104,45.649546,-73.491916,2022,305430,5056630,278,305430.0,5056630.0,305430.0,5056630.0
1108,196,1687.0,2033.0,7090,7090.0,de St-Firmin / Fleury,45.57065664170425,-73.65184217691422,2019,2033,,,554,45.57065664,-73.65184218,2019,292948,5047870,205,292948.0,5047870.0,292948.0,5047870.0
1109,201,,,489,,de St-Firmin / Fleury,45.570657,-73.651842,2022,3663,3663.0,489.0,941,45.570657,-73.651842,2022,292948,5047870,205,292948.0,5047870.0,292948.0,5047870.0
1110,191,876.0,1179.0,7091,7091.0,Fleury / André-Jobin,45.57600034155425,-73.64676475524902,2019,1179,,,555,45.57600034,-73.64676476,2019,293346,5048460,7,293328.6666666667,5048440.0,293328.6666666667,5048440.0
1111,175,,,1032,,Parc des Hirondelles (Fleury / André-Jobin),45.5760003,-73.6467648,2022,2212,2212.0,1032.0,1256,45.5760003,-73.6467648,2022,293346,5048460,7,293328.6666666667,5048440.0,293328.6666666667,5048440.0
1112,27,,,1292,,d'Iberville / Fleury,45.5754318,-73.6474305,2022,191,191.0,1292.0,1466,45.5754318,-73.6474305,2022,293294,5048400,7,293328.6666666667,5048440.0,293328.6666666667,5048440.0
1113,172,799.0,1010.0,7092,7092.0,Gare Bois-de-Boulogne,45.53972553109637,-73.67716491222382,2019,1010,,,556,45.53972553,-73.67716491,2019,290964,5044440,125,290964.0,5044440.0,290964.0,5044440.0
1114,201,,,483,,Gare Bois-de-Boulogne,45.539726,-73.677165,2022,3484,3484.0,483.0,935,45.539726,-73.677165,2022,290964,5044440,125,290964.0,5044440.0,290964.0,5044440.0
1115,170,346.0,622.0,7093,7093.0,Laforest / Dudemaine,45.539806548176045,-73.6872661113739,2019,622,,,557,45.53980655,-73.68726611,2019,290175,5044450,355,290175.0,5044450.0,290175.0,5044450.0
1116,201,,,484,,Laforest / Dudemaine,45.539806,-73.687266,2022,2068,2068.0,484.0,936,45.539806,-73.687266,2022,290175,5044450,355,290175.0,5044450.0,290175.0,5044450.0
1117,147,208.0,488.0,7094,7094.0,Alfred Laliberté / de Poutrincourt,45.53308032414161,-73.6945965886116,2019,488,,,558,45.53308032,-73.69459659,2019,289601,5043700,181,289601.0,5043700.0,289601.0,5043700.0
1118,196,,,481,,Alfred Laliberté / de Poutrincourt,45.53308,-73.694597,2022,1313,1313.0,481.0,933,45.53308,-73.694597,2022,289601,5043700,181,289601.0,5043700.0,289601.0,5043700.0
1119,192,1847.0,2214.0,7095,7095.0,Chabanel / de l'Esplanade,45.54068551727877,-73.65337640047073,2019,2214,,,559,45.54068552,-73.6533764,2019,292822,5044540,138,292822.0,5044540.0,292822.0,5044540.0
1120,202,,,485,,Chabanel / de l'Esplanade,45.540686,-73.653376,2022,4232,4232.0,485.0,937,45.540686,-73.653376,2022,292822,5044540,138,292822.0,5044540.0,292822.0,5044540.0
1121,198,3180.0,3986.0,7096,7096.0,Chabanel / du Parc,45.53830765459552,-73.6548838019371,2019,3986,,,560,45.53830765,-73.6548838,2019,292704,5044280,356,292704.0,5044280.0,292704.0,5044280.0
1122,202,,,482,,Chabanel / du Parc,45.538308,-73.654884,2022,7302,7302.0,482.0,934,45.538308,-73.654884,2022,292704,5044280,356,292704.0,5044280.0,292704.0,5044280.0
1123,189,1058.0,1293.0,7097,7097.0,Bélanger / des Galeries d'Anjou,45.59722114932571,-73.56279015541077,2019,1293,,,561,45.59722115,-73.56279016,2019,299901,5050820,223,299901.0,5050820.0,299901.0,5050820.0
1124,200,,,501,,Bélanger / des Galeries d'Anjou,45.597221,-73.56279,2022,3231,3231.0,501.0,946,45.597221,-73.56279,2022,299901,5050820,223,299901.0,5050820.0,299901.0,5050820.0
1125,173,438.0,530.0,7098,7098.0,Parc d'Antioche,45.59535188887634,-73.55858981609344,2019,530,,,562,45.59535189,-73.55858982,2019,300229,5050610,349,300225.5,5050610.0,300225.5,5050610.0
1126,20,,,1145,,Parc d'Antioche ( Place d'Antioche / St-Zotique),45.5953519,-73.5586762,2022,84,84.0,1145.0,1321,45.5953519,-73.5586762,2022,300222,5050610,349,300225.5,5050610.0,300225.5,5050610.0
1127,191,788.0,1089.0,7099,7099.0,Vezina / Victoria,45.49704689488635,-73.64321619272232,2019,1089,,,563,45.49704689,-73.64321619,2019,293607,5039690,473,293607.0,5039690.0,293607.0,5039690.0
1128,177,589.0,861.0,7100,7100.0,Métro Namur (des Jockeys / Décarie),45.49404432109336,-73.65449488162994,2019,861,,,564,45.49404432,-73.65449488,2019,292725,5039360,398,292725.0,5039360.0,292725.0,5039360.0
1129,201,,,785,,des Jockeys / Décarie,45.4940443,-73.6544949,2022,2250,2250.0,785.0,1136,45.4940443,-73.6544949,2022,292725,5039360,398,292725.0,5039360.0,292725.0,5039360.0
1130,181,936.0,1117.0,7101,7101.0,Métro de la Savane (de Sorel / Bougainville),45.50045094800223,-73.66142839193344,2019,1117,,,565,45.50045095,-73.66142839,2019,292184,5040070,160,292184.0,5040070.0,292184.0,5040070.0
1131,200,,,477,,Métro de la Savane (de Sorel / Bougainville),45.500451,-73.661428,2022,2397,2397.0,477.0,929,45.500451,-73.661428,2022,292184,5040070,160,292184.0,5040070.0,292184.0,5040070.0
1132,197,2259.0,2805.0,7102,7102.0,Grand Boulevard / de Terrebonne,45.47054370043364,-73.63168001174927,2019,2805,,,566,45.4705437,-73.63168001,2019,294504,5036740,337,294504.0,5036740.0,294504.0,5036740.0
1133,201,,,511,,Grand Boulevard / de Terrebonne,45.470544,-73.63168,2022,4859,4859.0,511.0,954,45.470544,-73.63168,2022,294504,5036740,337,294504.0,5036740.0,294504.0,5036740.0
1134,181,1577.0,3611.0,7103,7103.0,St-Joseph / 8e avenue Lachine,45.43147138678842,-73.67120504379272,2019,3611,,,567,45.43147139,-73.67120504,2019,291404,5032410,174,291407.5,5032415.0,291407.5,5032415.0
1135,194,,,75,,St-Joseph / 8e avenue Lachine,45.43155,-73.67112,2022,3212,3212.0,75.0,628,45.43155,-73.67112,2022,291411,5032420,174,291407.5,5032415.0,291407.5,5032415.0
1136,156,354.0,590.0,7104,7104.0,8e avenue / Notre-Dame Lachine,45.43498715540587,-73.67079868912697,2019,590,,,568,45.43498716,-73.67079869,2019,291437,5032800,124,291436.0,5032795.0,291436.0,5032795.0
1137,176,,,78,,8e avenue / Notre-Dame Lachine,45.434898,-73.670819,2022,668,668.0,78.0,629,45.434898,-73.670819,2022,291435,5032790,124,291436.0,5032795.0,291436.0,5032795.0
1138,179,750.0,1878.0,7105,7105.0,St-Joseph / 34e avenue Lachine,45.432839840726125,-73.69349151849747,2019,1878,,,569,45.43283984,-73.69349152,2019,289661,5032560,237,289661.0,5032560.0,289661.0,5032560.0
1139,197,,,1142,,Parc St-Louis (St-Joseph / 34e avenue),45.4328398,-73.6934915,2022,2689,2689.0,1142.0,1320,45.4328398,-73.6934915,2022,289661,5032560,237,289661.0,5032560.0,289661.0,5032560.0
1140,153,329.0,638.0,7106,7106.0,Victoria / 18e avenue Lachine,45.43579350588776,-73.6801904439926,2019,638,,,570,45.43579351,-73.68019044,2019,290702,5032890,164,290705.0,5032900.0,290705.0,5032900.0
1141,197,,,79,,Victoria / 18e avenue Lachine,45.435996,-73.680111,2022,1226,1226.0,79.0,630,45.435996,-73.680111,2022,290708,5032910,164,290705.0,5032900.0,290705.0,5032900.0
1142,177,512.0,966.0,7107,7107.0,19e avenue / St-Joseph Lachine,45.43312379149661,-73.68140548467636,2019,966,,,571,45.43312379,-73.68140548,2019,290606,5032590,711,290606.0,5032590.0,290606.0,5032590.0
1143,193,1257.0,2647.0,7108,7108.0,Gagne / LaSalle,45.422451407155854,-73.601194024086,2019,2647,,,572,45.42245141,-73.60119402,2019,296881,5031400,612,296881.0,5031400.0,296881.0,5031400.0
1144,199,,,504,,Gagne / LaSalle,45.422451,-73.601194,2022,3481,3481.0,504.0,948,45.422451,-73.601194,2022,296881,5031400,612,296881.0,5031400.0,296881.0,5031400.0
1145,193,1334.0,1897.0,7109,7109.0,Cégep André-Laurendeau,45.43566446235294,-73.60565185546875,2019,1897,,,573,45.43566446,-73.60565186,2019,296534,5032860,89,296529.0,5032885.0,296529.0,5032885.0
1146,201,,,1165,,Cégep André-Laurendeau (Lapierre),45.4360551,-73.6057752,2022,2932,2932.0,1165.0,1341,45.4360551,-73.6057752,2022,296524,5032910,89,296529.0,5032885.0,296529.0,5032885.0
1147,179,851.0,1907.0,7110,7110.0,LaSalle / 67e avenue,45.415348837097696,-73.62651407718658,2019,1907,,,574,45.41534884,-73.62651408,2019,294898,5030610,527,294898.0,5030610.0,294898.0,5030610.0
1148,184,598.0,964.0,7111,7111.0,Highlands / LaSalle,45.42612352042827,-73.65741580724716,2019,964,,,575,45.42612352,-73.65741581,2019,292482,5031810,143,292482.0,5031810.0,292482.0,5031810.0
1149,172,,,505,,Parc Highlands (Highlands / LaSalle),45.426124,-73.657416,2022,682,682.0,505.0,949,45.426124,-73.657416,2022,292482,5031810,143,292482.0,5031810.0,292482.0,5031810.0
1150,195,1328.0,2024.0,7112,7112.0,Newman / Senkus,45.44404309237571,-73.61375212669373,2019,2024,,,576,45.44404309,-73.61375213,2019,295901,5033800,276,295901.0,5033800.0,295901.0,5033800.0
1151,200,,,507,,Newman / Senkus,45.444043,-73.613752,2022,3164,3164.0,507.0,950,45.444043,-73.613752,2022,295901,5033800,276,295901.0,5033800.0,295901.0,5033800.0
1152,199,8061.0,9061.0,7113,7113.0,Casgrain / Maguire,45.52593260934618,-73.59525293111801,2019,9061,,,577,45.52593261,-73.59525293,2019,297359,5042900,71,297359.0,5042900.0,297359.0,5042900.0
1153,202,,,479,,Casgrain / Maguire,45.525933,-73.595253,2022,11477,11477.0,479.0,931,45.525933,-73.595253,2022,297359,5042900,71,297359.0,5042900.0,297359.0,5042900.0
1154,193,10893.0,15266.0,7114,7114.0,Smith / Peel,45.492837758845226,-73.5564199090004,2019,15266,,,578,45.49283776,-73.55641991,2019,300390,5039210,785,300390.0,5039210.0,300390.0,5039210.0
1155,164,1690.0,1946.0,7115,7115.0,Métro Radisson (Sherbrooke / des Groseilliers),45.58917500418707,-73.53965610265732,2019,1946,,,579,45.589175,-73.5396561,2019,301706,5049920,100,301706.0,5049920.0,301706.0,5049920.0
1156,202,,,693,,Métro Radisson (Sherbrooke / des Groseilliers),45.589175,-73.539656,2022,4160,4160.0,693.0,1100,45.589175,-73.539656,2022,301706,5049920,100,301706.0,5049920.0,301706.0,5049920.0
1157,176,1390.0,1780.0,7116,7116.0,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.5967964774917,-73.53517949581145,2019,1780,,,580,45.59679648,-73.5351795,2019,302055,5050770,116,302055.0,5050770.0,302055.0,5050770.0
1158,200,,,691,,Métro Honoré-Beaugrand (Sherbrooke / Honoré-Beaugrand),45.596797,-73.535179,2022,5140,5140.0,691.0,1098,45.596797,-73.535179,2022,302055,5050770,116,302055.0,5050770.0,302055.0,5050770.0
1159,171,419.0,647.0,7117,7117.0,François-Boivin / Bélanger,45.59259615276133,-73.56617510318756,2019,647,,,581,45.59259615,-73.5661751,2019,299637,5050300,642,299637.0,5050300.0,299637.0,5050300.0
1160,150,331.0,385.0,7118,7118.0,Tellier / des Futailles,45.58600999065885,-73.52183818817139,2019,385,,,582,45.58600999,-73.52183819,2019,303096,5049570,609,303096.0,5049570.0,303096.0,5049570.0
1161,189,1103.0,1705.0,7119,7119.0,Notre-Dame / Liébert,45.59280261038491,-73.51046562194824,2019,1705,,,583,45.59280261,-73.51046562,2019,303983,5050320,647,303983.0,5050320.0,303983.0,5050320.0
1162,163,576.0,835.0,7120,7120.0,Notre-Dame / des Ormeaux,45.59920617334637,-73.5122399032116,2019,835,,,584,45.59920617,-73.5122399,2019,303845,5051030,105,303844.5,5051035.0,303844.5,5051035.0
1163,199,,,866,,des Ormeaux / Notre-Dame,45.5992655,-73.5122607,2022,3273,3273.0,866.0,1157,45.5992655,-73.5122607,2022,303844,5051040,105,303844.5,5051035.0,303844.5,5051035.0
1164,174,645.0,830.0,7121,7121.0,de Bruxelles / Hochelaga,45.59264808020603,-73.52521777153015,2019,830,,,585,45.59264808,-73.52521777,2019,302832,5050300,575,302832.0,5050300.0,302832.0,5050300.0
1165,192,714.0,888.0,7122,7122.0,de Belleville / Fleury,45.58116002977833,-73.64124342799187,2019,888,,,586,45.58116003,-73.64124343,2019,293778,5049040,204,293778.0,5049040.0,293778.0,5049040.0
1166,169,,,1132,,Parc Ottawa (de Belleville / Fleury),45.58116,-73.6412434,2022,1069,1069.0,1132.0,1314,45.58116,-73.6412434,2022,293778,5049040,204,293778.0,5049040.0,293778.0,5049040.0
1167,178,392.0,555.0,7123,7123.0,des Récollets / Martial,45.59089190991344,-73.64061713218689,2019,555,,,587,45.59089191,-73.64061713,2019,293828,5050120,310,293828.0,5050120.0,293828.0,5050120.0
1168,183,,,496,,des Récollets / Martial,45.590892,-73.640617,2022,644,644.0,496.0,944,45.590892,-73.640617,2022,293828,5050120,310,293828.0,5050120.0,293828.0,5050120.0
1169,198,2745.0,3296.0,7124,7124.0,Dollard / Bernard,45.51678269880724,-73.61142262816429,2019,3296,,,588,45.5167827,-73.61142263,2019,296095,5041880,299,296095.0,5041880.0,296095.0,5041880.0
1170,202,,,478,,Dollard / Bernard,45.516783,-73.611423,2022,7413,7413.0,478.0,930,45.516783,-73.611423,2022,296095,5041880,299,296095.0,5041880.0,296095.0,5041880.0
1171,196,3003.0,4659.0,7125,7125.0,Rosemont / Viau,45.56833021674857,-73.56666326522826,2019,4659,,,589,45.56833022,-73.56666327,2019,299597,5047600,413,299597.0,5047600.0,299597.0,5047600.0
1172,201,,,488,,Rosemont / Viau,45.56833,-73.566663,2022,6797,6797.0,488.0,940,45.56833,-73.566663,2022,299597,5047600,413,299597.0,5047600.0,299597.0,5047600.0
1173,196,1048.0,1289.0,7126,7126.0,41e avenue / Rosemont,45.57178977666956,-73.56431499123573,2019,1289,,,590,45.57178978,-73.56431499,2019,299780,5047990,320,299780.0,5047990.0,299780.0,5047990.0
1174,201,,,490,,41e avenue / Rosemont,45.57179,-73.564315,2022,3297,3297.0,490.0,942,45.57179,-73.564315,2022,299780,5047990,320,299780.0,5047990.0,299780.0,5047990.0
1175,199,4429.0,5127.0,7127,7127.0,Jeanne-Mance / Beaubien,45.527650097960205,-73.61229971051216,2019,5127,,,591,45.5276501,-73.61229971,2019,296028,5043090,180,296028.0,5043090.0,296028.0,5043090.0
1176,202,,,480,,Jeanne-Mance / Beaubien,45.52765,-73.6123,2022,7896,7896.0,480.0,932,45.52765,-73.6123,2022,296028,5043090,180,296028.0,5043090.0,296028.0,5043090.0
1177,197,1887.0,2420.0,7128,7128.0,Métro Côte-Vertu (Gohier / Edouard-Laurin),45.512989627641865,-73.68249848484993,2019,2420,,,592,45.51298963,-73.68249848,2019,290541,5041470,369,290541.0,5041470.0,290541.0,5041470.0
1178,199,,,928,,Place Rodolphe-Rousseau (Gohier / Édouard-Laurin),45.5129939,-73.6824985,2022,4605,4605.0,928.0,1191,45.5129939,-73.6824985,2022,290541,5041470,369,290541.0,5041470.0,290541.0,5041470.0
1179,193,1242.0,1580.0,7129,7129.0,de l'Eglise / St-Germain,45.51255920872999,-73.67701068520546,2019,1580,,,593,45.51255921,-73.67701069,2019,290970,5041420,18,290993.0,5041430.0,290993.0,5041430.0
1180,87,,,522,,de l'Eglise / St-Germain,45.512559,-73.677011,2022,1110,1110.0,522.0,964,45.512559,-73.677011,2022,290970,5041420,18,290993.0,5041430.0,290993.0,5041430.0
1181,80,,,1247,,Bibliothèque du Vieux-St-Laurent (de l'Église / Filiatrault),45.5128433,-73.6761242,2022,1030,1030.0,1247.0,1421,45.5128433,-73.6761242,2022,291039,5041450,18,290993.0,5041430.0,290993.0,5041430.0
1182,194,1579.0,1846.0,7130,7130.0,Métro du Collège (Cartier / Décarie),45.50843904979172,-73.6729645729065,2019,1846,,,594,45.50843905,-73.67296457,2019,291285,5040960,243,291285.0,5040960.0,291285.0,5040960.0
1183,202,,,520,,Métro du Collège (Cartier / Décarie),45.508439,-73.672965,2022,2467,2467.0,520.0,962,45.508439,-73.672965,2022,291285,5040960,243,291285.0,5040960.0,291285.0,5040960.0
1184,185,553.0,891.0,7131,7131.0,Bibliothèque du Boisé (Thimens / Todd),45.50463493033909,-73.70443224906921,2019,891,,,595,45.50463493,-73.70443225,2019,288825,5040540,21,288825.0,5040520.0,288825.0,5040520.0
1185,194,,,517,,Bibliothèque du Boisé (Thimens / Todd),45.504635,-73.704432,2022,1448,1448.0,517.0,960,45.504635,-73.704432,2022,288825,5040540,21,288825.0,5040520.0,288825.0,5040520.0
1186,200,,,1004,,Stinson / Montpellier,45.5040143,-73.7044269,2022,2229,2229.0,1004.0,1242,45.5040143,-73.7044269,2022,288825,5040480,21,288825.0,5040520.0,288825.0,5040520.0
1187,174,429.0,641.0,7132,7132.0,Ste-Croix / Tassé,45.519492499678165,-73.6851042509079,2019,641,,,596,45.5194925,-73.68510425,2019,290339,5042190,255,290339.0,5042190.0,290339.0,5042190.0
1188,188,,,523,,Ste-Croix / Tassé,45.519492,-73.685104,2022,764,764.0,523.0,965,45.519492,-73.685104,2022,290339,5042190,255,290339.0,5042190.0,290339.0,5042190.0
1189,188,560.0,1087.0,7133,7133.0,Thimens / Alexis-Nihon,45.50897852206792,-73.69856357574463,2019,1087,,,597,45.50897852,-73.69856358,2019,289285,5041030,99,289285.0,5041030.0,289285.0,5041030.0
1190,197,,,521,,Thimens / Alexis-Nihon,45.508978,-73.698564,2022,1914,1914.0,521.0,963,45.508978,-73.698564,2022,289285,5041030,99,289285.0,5041030.0,289285.0,5041030.0
1191,191,544.0,858.0,7134,7134.0,Poirier / O'Brien,45.52246015438048,-73.69156435132027,2019,858,,,598,45.52246015,-73.69156435,2019,289835,5042520,182,289835.0,5042520.0,289835.0,5042520.0
1192,198,,,524,,O'Brien / Poirier,45.52246,-73.691564,2022,1974,1974.0,524.0,966,45.52246,-73.691564,2022,289835,5042520,182,289835.0,5042520.0,289835.0,5042520.0
1193,181,389.0,719.0,7135,7135.0,Cavendish / Poirier,45.50622283591452,-73.71148109436035,2019,719,,,599,45.50622284,-73.71148109,2019,288275,5040720,153,288286.5,5040720.0,288286.5,5040720.0
1194,173,,,931,,Ateliers municipaux de St-Laurent (Cavendish / Poirier),45.5061758,-73.7111861,2022,507,507.0,931.0,1194,45.5061758,-73.7111861,2022,288298,5040720,153,288286.5,5040720.0,288286.5,5040720.0
1195,180,891.0,996.0,7136,7136.0,Marcel-Laurin / Beaudet,45.50684315902468,-73.68175685405731,2019,996,,,600,45.50684316,-73.68175685,2019,290597,5040780,275,290594.6666666667,5040780.0,290594.6666666667,5040780.0
1196,72,,,519,,Beaudet / Marcel-Laurin,45.506843,-73.681757,2022,445,445.0,519.0,961,45.506843,-73.681757,2022,290597,5040780,275,290594.6666666667,5040780.0,290594.6666666667,5040780.0
1197,79,,,1246,,Mairie d'arrondissement St-Laurent (Beaudet / Marcel-Laurin),45.5068242,-73.681848,2022,570,570.0,1246.0,1420,45.5068242,-73.681848,2022,290590,5040780,275,290594.6666666667,5040780.0,290594.6666666667,5040780.0
1198,187,825.0,1137.0,7137,7137.0,de Lisieux / Jean-Talon,45.57934937043077,-73.58168095350266,2019,1137,,,601,45.57934937,-73.58168095,2019,298426,5048830,139,298426.0,5048830.0,298426.0,5048830.0
1199,201,,,492,,de Lisieux / Jean-Talon,45.579349,-73.581681,2022,1901,1901.0,492.0,943,45.579349,-73.581681,2022,298426,5048830,139,298426.0,5048830.0,298426.0,5048830.0
1200,182,519.0,773.0,7138,7138.0,Dumesnil / Bélanger,45.587777966914885,-73.56935352087021,2019,773,,,602,45.58777797,-73.56935352,2019,299388,5049770,761,299388.0,5049770.0,299388.0,5049770.0
1201,160,2615.0,5967.0,7139,7139.0,Parc Plage,45.50282785563674,-73.52779269218445,2019,5967,,,603,45.50282786,-73.52779269,2019,302628,5040320,238,302628.0,5040320.0,302628.0,5040320.0
1202,165,,,515,,Parc Plage,45.502828,-73.527793,2022,5671,5671.0,515.0,958,45.502828,-73.527793,2022,302628,5040320,238,302628.0,5040320.0,302628.0,5040320.0
1203,198,3320.0,3806.0,7140,7140.0,St-Jacques / des Seigneurs,45.48918571608228,-73.57190027832984,2019,3806,,,604,45.48918572,-73.57190028,2019,299180,5038810,121,299180.0,5038810.0,299180.0,5038810.0
1204,202,,,513,,St-Jacques / des Seigneurs,45.489186,-73.5719,2022,5689,5689.0,513.0,956,45.489186,-73.5719,2022,299180,5038810,121,299180.0,5038810.0,299180.0,5038810.0
1205,199,4263.0,5417.0,7141,7141.0,Turgeon / Notre-Dame,45.47888852807208,-73.58198940753937,2019,5417,,,605,45.47888853,-73.58198941,2019,298390,5037670,699,298390.0,5037670.0,298390.0,5037670.0
1206,202,,,512,,Turgeon / Notre-Dame,45.478888,-73.581989,2022,11501,11501.0,512.0,955,45.478888,-73.581989,2022,298390,5037670,699,298390.0,5037670.0,298390.0,5037670.0
1207,178,1192.0,1627.0,7142,7142.0,Elgar / de l'Île-des-Sœurs,45.45682318753668,-73.546804189682,2019,1627,,,606,45.45682319,-73.54680419,2019,301139,5035210,190,301139.0,5035210.0,301139.0,5035210.0
1208,202,,,509,,Elgar / de l'Île-des-Sœurs,45.456823,-73.546804,2022,4214,4214.0,509.0,952,45.456823,-73.546804,2022,301139,5035210,190,301139.0,5035210.0,301139.0,5035210.0
1209,189,2891.0,3939.0,7143,7143.0,LaSalle / Godin,45.44693448484644,-73.57219934463501,2019,3939,,,607,45.44693448,-73.57219934,2019,299152,5034110,107,299152.0,5034110.0,299152.0,5034110.0
1210,202,,,508,,LaSalle / Godin,45.446934,-73.572199,2022,6082,6082.0,508.0,951,45.446934,-73.572199,2022,299152,5034110,107,299152.0,5034110.0,299152.0,5034110.0
